epsilon,delta,memory,averageError,queryTime,updateTime,threshold
0.2625,0.03125,29608,212.048,54,824,0.0001
0.2625,0.03125,54200,176.642,51,859,1e-05
0.185616,0.03125,5240,471.513,53,627,0.1
0.185616,0.03125,5288,457.021,51,677,0.01
0.185616,0.03125,6216,320.062,50,599,0.001
0.185616,0.03125,32168,120.257,49,764,0.0001
0.185616,0.03125,56760,99.0251,52,795,1e-05
0.13125,0.03125,10360,284.832,50,628,0.1
0.13125,0.03125,10408,284.428,49,641,0.01
0.13125,0.03125,11336,228.411,52,596,0.001
0.13125,0.03125,37288,84.6383,48,795,0.0001
0.13125,0.03125,61880,74.3639,65,789,1e-05
0.0928078,0.03125,20600,168.796,52,600,0.1
0.0928078,0.03125,20648,168.747,52,607,0.01
0.0928078,0.03125,21576,145.81,53,649,0.001
0.0928078,0.03125,47528,57.7892,49,738,0.0001
0.0928078,0.03125,72120,48.1115,49,773,1e-05
0.065625,0.03125,41080,96.0416,49,570,0.1
0.065625,0.03125,41128,102.277,49,569,0.01
0.065625,0.03125,42056,87.2937,49,595,0.001
0.065625,0.03125,68008,36.7749,48,742,0.0001
0.065625,0.03125,92600,33.4355,54,796,1e-05
0.0464039,0.03125,82040,51.5576,49,579,0.1
0.0464039,0.03125,82088,50.2979,49,581,0.01
0.0464039,0.03125,83016,53.1379,49,606,0.001
0.0464039,0.03125,108968,24.6899,50,749,0.0001
0.0464039,0.03125,133560,22.559,50,784,1e-05
0.0328125,0.03125,163960,26.0082,49,569,0.1
0.0328125,0.03125,164008,25.9663,51,577,0.01
0.0328125,0.03125,164936,25.3378,59,685,0.001
0.0328125,0.03125,190888,16.6716,54,752,0.0001
0.0328125,0.03125,215480,12.2707,57,917,1e-05
0.0232019,0.03125,327800,11.9482,49,583,0.1
0.0232019,0.03125,327848,11.6679,51,582,0.01
0.0232019,0.03125,328776,13.0493,51,616,0.001
0.0232019,0.03125,354728,10.1668,49,751,0.0001
0.0232019,0.03125,379320,6.57726,51,809,1e-05
0.0164062,0.03125,655480,6.76948,49,633,0.1
0.0164062,0.03125,655528,4.97271,61,590,0.01
0.0164062,0.03125,656456,5.14185,51,617,0.001
0.0164062,0.03125,682408,3.73998,51,760,0.0001
0.0164062,0.03125,707000,4.2776,51,786,1e-05
0.011601,0.03125,1310840,1.89384,51,593,0.1
0.011601,0.03125,1310888,1.93333,50,593,0.01
0.011601,0.03125,1311816,1.88809,51,628,0.001
0.011601,0.03125,1337768,2.22183,51,766,0.0001
0.011601,0.03125,1362360,1.58421,52,806,1e-05
0.00820312,0.03125,2621560,0.679132,52,689,0.1
0.00820312,0.03125,2621608,0.454803,50,614,0.01
0.00820312,0.03125,2622536,0.426114,50,685,0.001
0.00820312,0.03125,2648488,0.62731,51,773,0.0001
0.00820312,0.03125,2673080,0.376844,48,855,1e-05
0.00580049,0.03125,5243000,0.075031,61,657,0.1
0.00580049,0.03125,5243048,0.0697011,49,645,0.01
0.00580049,0.03125,5243976,0.00728164,49,655,0.001
0.00580049,0.03125,5269928,0.0933352,49,827,0.0001
0.00580049,0.03125,5294520,0.00960877,50,822,1e-05
0.00410156,0.03125,10485880,0,60,624,0.1
0.00410156,0.03125,10485928,0,67,753,0.01
0.00410156,0.03125,10486856,0,60,760,0.001
0.00410156,0.03125,10512808,0,59,882,0.0001
0.00410156,0.03125,10537400,0.0410374,58,857,1e-05
0.00290024,0.03125,20971640,0,60,638,0.1
0.00290024,0.03125,20971688,0,62,633,0.01
0.00290024,0.03125,20972616,0,67,791,0.001
0.00290024,0.03125,20998568,0,74,1011,0.0001
0.00290024,0.03125,21023160,0,65,947,1e-05
0.742462,0.125,264,5376.67,38,580,0.1
0.742462,0.125,312,3136.08,40,532,0.01
0.742462,0.125,1240,1570.35,39,557,0.001
0.742462,0.125,27192,771.106,40,691,0.0001
0.742462,0.125,51784,652.717,41,748,1e-05
0.525,0.125,456,2656.41,40,530,0.1
0.525,0.125,504,2559.58,38,527,0.01
0.525,0.125,1432,1405.38,40,563,0.001
0.525,0.125,27384,577.713,41,751,0.0001
0.525,0.125,51976,486.723,41,837,1e-05
0.371231,0.125,840,1688.43,39,539,0.1
0.371231,0.125,888,1449.06,43,540,0.01
0.371231,0.125,1816,854.189,41,636,0.001
0.371231,0.125,27768,385.674,39,735,0.0001
0.371231,0.125,52360,266.788,41,749,1e-05
0.2625,0.125,1608,931.259,40,537,0.1
0.2625,0.125,1656,983.124,39,537,0.01
0.2625,0.125,2584,601.655,40,570,0.001
0.2625,0.125,28536,214.928,48,804,0.0001
0.2625,0.125,53128,203.963,45,802,1e-05
0.185616,0.125,3144,627.347,40,533,0.1
0.185616,0.125,3192,664.077,40,547,0.01
0.185616,0.125,4120,410.249,40,553,0.001
0.185616,0.125,30072,158.339,40,720,0.0001
0.185616,0.125,54664,134.317,42,746,1e-05
0.13125,0.125,6216,390.199,40,540,0.1
0.13125,0.125,6264,377.679,40,530,0.01
0.13125,0.125,7192,283.903,42,548,0.001
0.13125,0.125,33144,113.091,41,720,0.0001
0.13125,0.125,57736,89.7304,41,747,1e-05
0.0928078,0.125,12360,220.033,40,529,0.1
0.0928078,0.125,12408,228.67,40,542,0.01
0.0928078,0.125,13336,181.74,42,599,0.001
0.0928078,0.125,39288,72.1038,54,949,0.0001
0.0928078,0.125,63880,66.5761,50,987,1e-05
0.065625,0.125,24648,141.729,45,728,0.1
0.065625,0.125,24696,163.127,41,683,0.01
0.065625,0.125,25624,114.2,40,614,0.001
0.065625,0.125,51576,60.878,49,859,0.0001
0.065625,0.125,76168,41.6177,44,869,1e-05
0.0464039,0.125,49224,107.419,53,581,0.1
0.0464039,0.125,49272,73.3286,43,602,0.01
0.0464039,0.125,50200,70.0781,47,713,0.001
0.0464039,0.125,76152,31.6091,58,799,0.0001
0.0464039,0.125,100744,27.3169,54,900,1e-05
0.0328125,0.125,98376,39.2436,42,627,0.1
0.0328125,0.125,98424,38.8006,40,541,0.01
0.0328125,0.125,99352,57.4532,40,576,0.001
0.0328125,0.125,125304,19.6744,41,709,0.0001
0.0328125,0.125,149896,16.5744,44,818,1e-05
0.0232019,0.125,196680,24.0528,40,664,0.1
0.0232019,0.125,196728,19.228,40,554,0.01
0.0232019,0.125,197656,21.2904,40,574,0.001
0.0232019,0.125,223608,10.8796,41,717,0.0001
0.0232019,0.125,248200,9.54131,41,751,1e-05
0.0164062,0.125,393288,8.76635,40,546,0.1
0.0164062,0.125,393336,8.69163,39,541,0.01
0.0164062,0.125,394264,7.96583,40,593,0.001
0.0164062,0.125,420216,5.49506,39,720,0.0001
0.0164062,0.125,444808,4.6988,42,752,1e-05
0.011601,0.125,786504,5.1914,39,544,0.1
0.011601,0.125,786552,4.13442,41,535,0.01
0.011601,0.125,787480,6.55866,41,573,0.001
0.011601,0.125,813432,3.41184,41,723,0.0001
0.011601,0.125,838024,2.95024,43,756,1e-05
0.00820312,0.125,1572936,1.07412,40,552,0.1
0.00820312,0.125,1572984,1.82992,41,557,0.01
0.00820312,0.125,1573912,3.05714,41,580,0.001
0.00820312,0.125,1599864,0.854355,40,711,0.0001
0.00820312,0.125,1624456,0.398026,39,777,1e-05
0.00580049,0.125,3145800,0.195616,39,555,0.1
0.00580049,0.125,3145848,0.00907078,40,568,0.01
0.00580049,0.125,3146776,0.397475,42,597,0.001
0.00580049,0.125,3172728,0.00693132,40,735,0.0001
0.00580049,0.125,3197320,0,42,766,1e-05
0.00410156,0.125,6291528,0.881755,44,551,0.1
0.00410156,0.125,6291576,0,44,566,0.01
0.00410156,0.125,6292504,0,41,600,0.001
0.00410156,0.125,6318456,0,43,731,0.0001
0.00410156,0.125,6343048,0,45,769,1e-05
0.00290024,0.125,12582984,0,51,574,0.1
0.00290024,0.125,12583032,0,47,569,0.01
0.00290024,0.125,12583960,0,47,603,0.001
0.00290024,0.125,12609912,0,44,721,0.0001
0.00290024,0.125,12634504,0,46,752,1e-05
